processo,uf,municipio,parecer_licitacao,modo_processamento,numeroItem,descricao,classificacao,grau_confianca,produto_referencia,categoria_portfolio,subcategoria_portfolio,motivos_pro,motivos_contra,sinais_lexicais,observacao
18188219000121-1-000155/2026,MG,São Lourenço,NAO_ADERENTE,meepp,6,"Suplemento nutricional completo, com densidade calórica elevada: contendo proteínas, carboidratos, lipídios, vitaminas, minerais e fibras, podendo ser utilizado conforme necessidade nutricional. Isento de glúten, lactose e sacarose. Apresentação: líquido, embalagem de aproximadamente 1.000 mL. Referência tecnológica: igual ou superior à marca ISOSOURCE 1.5.",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18188219000121-1-000155/2026,MG,São Lourenço,NAO_ADERENTE,meepp,7,"Suplemento nutricional completo, destinado à complementação alimentar: contendo macro e micronutrientes, vitaminas e minerais, contribuindo para manutenção do estado nutricional. Isento de glúten. Apresentação: pó, lata de aproximadamente 400g. Referência tecnológica: igual ou superior à marca MODULEN.",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18188219000121-1-000155/2026,MG,São Lourenço,NAO_ADERENTE,meepp,8,"Fórmula infantil para lactentes de 0 a 6 meses: contendo proteínas lácteas, carboidratos, lipídios, vitaminas e minerais, com adequada digestibilidade e presença de ácidos graxos essenciais. Isenta de glúten. Apresentação: pó, lata de aproximadamente 400g. Referência tecnológica: igual ou superior às marcas NAN 1, APTAMIL 1 ou NESTOGENO 1.",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18188219000121-1-000155/2026,MG,São Lourenço,NAO_ADERENTE,meepp,9,"Suplemento nutricional completo, com alta densidade calórica: contendo proteínas, carboidratos, lipídios, vitaminas e minerais, destinado à complementação alimentar em dietas com necessidades específicas. Isento de glúten. Apresentação: líquido, embalagem de aproximadamente 200 mL. Referência tecnológica: igual ou superior às marcas NUTRI RENAL D, FRESUBIN ou NOVASOURCE REN.",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18188219000121-1-000155/2026,MG,São Lourenço,NAO_ADERENTE,meepp,10,"Suplemento alimentar líquido: nutricionalmente completo, com elevada densidade calórica e proteica, destinado à complementação alimentar em situações de maior demanda nutricional. Apresentação: embalagem de aproximadamente 200 mL, sabores diversos. Referência tecnológica: igual ou superior à marca NOVASOURCE PROLINE.",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18188219000121-1-000155/2026,MG,São Lourenço,NAO_ADERENTE,meepp,11,"Suplemento nutricional completo, contendo carboidratos de absorção gradual e fibras: destinado à complementação alimentar em dietas com necessidades específicas. Isento de glúten e sem adição de sacarose. Apresentação: embalagem de aproximadamente 1 litro. Referência tecnológica: igual ou superior às marcas Novasource GC ou Nutri Diabetic.",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18188219000121-1-000155/2026,MG,São Lourenço,NAO_ADERENTE,meepp,12,"Fórmula infantil com maior viscosidade: contendo proteínas lácteas, carboidratos, lipídios, vitaminas e minerais, destinada à alimentação de lactentes com necessidades alimentares específicas. Isenta de glúten. Apresentação: pó, lata de aproximadamente 400g. Referência tecnológica: igual ou superior às marcas Aptamil AR ou Nan AR.",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18188219000121-1-000155/2026,MG,São Lourenço,NAO_ADERENTE,meepp,13,"Fórmula infantil nutricionalmente completa, composta por aminoácidos livres: enriquecida com ácidos graxos essenciais, destinada à alimentação de lactentes com necessidades nutricionais específicas. Isenta de glúten e lactose. Apresentação: pó, lata de aproximadamente 400g. Referência tecnológica: igual ou superior à marca ALFAMINO.",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18188219000121-1-000157/2026,MG,São Lourenço,NAO_ADERENTE,meepp,1,"Adesivo de alto desempenho para fixação de pisos táteis direcional e de alerta, compatível com
materiais como PVC, borracha, poliuretano,
concreto ou similares, aplicável em superfícies
cimentícias, cerâmicas ou equivalentes, cor
branca. Unidade: kg.",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18409243000143-1-000013/2026,MG,São Pedro do Suaçuí,NAO_ADERENTE,llm,1,"MANUTENÇÃO CORRETIVA E
PREVENTIVA PARA OS COMPUTADORES,
COM TROCA DE PEÇAS.",NAO_ADERENTE,0.99,,,,,Mercado TI administrativo | Sem equipamentos de emergência,,
18409243000143-1-000013/2026,MG,São Pedro do Suaçuí,NAO_ADERENTE,llm,2,"MANUTENÇÃO CORRETIVA PARA AS
IMPRESSORAS, COM TROCA DE PEÇAS.",NAO_ADERENTE,0.99,,,,,Mercado TI administrativo | Sem equipamentos de emergência,,
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,1,ABACAXI DE PRIMEIRA IN NATURA,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,2,ABOBORA JAPONESA,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,3,ALFACE 12,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,4,ALHO APRESENTANDO O BULBO,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,5,BANANA CATURRA 01,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,6,BANANA DA TERRA:,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,7,BANANA PRATA:,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,8,BATATA BAROA DE 1a IN NATURA,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,9,BATATA DOCE:,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,10,BATATA INGLESA,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,11,BETERRABA 01...,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,12,"BROCOLIS:FRESCO,",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,13,CEBOLA DE CABECA,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,14,CEBOLINHA EM FOLHA,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,15,CENOURA 3,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,16,CHUCHU: DE,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,17,COUVE FLOR 01,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,18,INHAME: JAPONES,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,19,KIWI: SEPARADA POR LOTES,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,20,LARANJA 16,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,21,LIMAO 1,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,22,MACA COR VERMELHA,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,23,MAMAO PAPAIA,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,24,MANDIOCA:,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,25,MELANCIA DE PRIMEIRA IN NATURA,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,26,MELAO,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,27,MORANGO BANDEJA,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,28,OVOS BRANCO - PENTE C/ 30,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,29,PERA.,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,30,PIMENTAO 1,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,31,POLPA DE FRUTAS GOIABA,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,32,POLPA DE FRUTAS MANGA,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,33,POLPA DE FRUTAS MARACUJA,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,34,POLPA DE FRUTAS MORANGO,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,35,QUIABO:,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,36,"REPOLHO: LISO, FRESCO,",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
01613123000160-1-000048/2026,MG,São Sebastião do Anta,NAO_ADERENTE,meepp,37,"TOMATE: SALADA,",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
